421,405,Team,Mallards of Brookside,16,1,2011-06-28 14:00:00.000
422,405,Team,Linden,17,1,2011-06-28 14:00:00.000
423,405,Team,Lincoln Village West,18,1,2011-06-28 14:00:00.000
424,405,Team,Sherwood Manor,19,1,2011-06-28 14:00:00.000
425,405,Team,Spanos Park East,20,1,2011-06-28 14:00:00.000
426,313,Team,Amberly,7,1,2012-03-19 10:54:20.967
427,313,Team,Clubworx,67,1,2012-03-19 10:54:20.983
428,313,Team,Greenway Club,123,1,2012-03-19 10:54:20.983
429,313,Team,Kitt's Creek,178,1,2012-03-19 10:54:20.983
430,313,Team,Life Time Fitness,187,1,2012-03-19 10:54:20.983
431,313,Team,Park at West Lake,247,1,2012-03-19 10:54:20.983
432,313,Team,Preston Village,257,1,2012-03-19 10:54:20.983
433,313,Team,Raleigh Racquet,267,1,2012-03-19 10:54:20.983
434,313,Team,TCC,332,1,2012-03-19 10:54:20.983
435,17,Team,Hopyard Farm,1,1,2012-05-30 00:00:00.000
436,0,League,Austin Recreational Swim Team,25,1,2013-06-06 00:00:00.000
437,313,Team,Highland Creek,162,1,2014-03-12 00:00:00.000
438,313,Team,Renaissance Park,272,1,2014-03-12 00:00:00.000
464,0,League,Blue Ridge Swim League-Galax,NULL,1,NULL
465,464,Team,Galax Maroon Tide,10,1,NULL
466,464,Team,Tiger Sharks,20,1,NULL
467,464,Team,Wytheville Waves,30,1,NULL
468,464,Team,Reeves Rapids,40,1,NULL
469,464,Team,Dobson Dolphins,50,1,NULL
470,464,Team,Elkin Wet Lightning,60,1,NULL
490,0,Team,Culpeper Country Club,17,NULL,NULL
439,313,Team,Twelve Oaks,342,1,2014-03-12 00:00:00.000
440,313,Team,Wood Creek,382,1,2014-03-12 00:00:00.000
441,0,League,Chesterfield,26,1,2014-03-12 00:00:00.000
442,441,Team,Bayhill Pointe Torpedoes,10,1,2014-03-12 00:00:00.000
443,441,Team,Beulah - Stingrays,20,1,2014-03-12 00:00:00.000
444,441,Team,Birkdale - Barracudas,30,1,2014-03-12 00:00:00.000
445,441,Team,Chester - Dolphins,40,1,2014-03-12 00:00:00.000
446,441,Team,Creekwood - Crocodiles,50,1,2014-03-12 00:00:00.000
447,441,Team,Falling Creek Farms - Blue Dolphins,60,1,2014-03-12 00:00:00.000
448,441,Team,Foxcreek - Marlins,70,1,2014-03-12 00:00:00.000
449,441,Team,Foxcroft - Fins,80,1,2014-03-12 00:00:00.000
450,441,Team,Founders Bridge - Electric Eels,90,1,2014-03-12 00:00:00.000
451,441,Team,Gregorys Pond - Frogs,100,1,2014-03-12 00:00:00.000
452,441,Team,Hampton Park - Hammerheads,110,1,2014-03-12 00:00:00.000
453,441,Team,Highlands - Hurricane,120,1,2014-03-12 00:00:00.000
454,441,Team,Magnolia Green - Sea Dragons,130,1,2014-03-12 00:00:00.000
455,441,Team,Meadowbrook - Piranhas,140,1,2014-03-12 00:00:00.000
456,441,Team,Queensmill - Quackers,150,1,2014-03-12 00:00:00.000
457,441,Team,Salisbury - Sharks,160,1,2014-03-12 00:00:00.000
458,441,Team,Summer Lake - Tsunami,170,1,2014-03-12 00:00:00.000
459,441,Team,Tarrington - Tiger Sharks,180,1,2014-03-12 00:00:00.000
460,441,Team,Walton Lake - White Sharks,190,1,2014-03-12 00:00:00.000
461,441,Team,Watermill - Waveriders,200,1,2014-03-12 00:00:00.000
462,441,Team,Woodland Pond - The Wave,210,1,2014-03-12 00:00:00.000
463,441,Team,YMCA - Barracudas,220,1,2014-03-12 00:00:00.000
471,0,League,River City Swim League,27,1,NULL
472,471,Team,Argyle Waves Swim Team,10,NULL,NULL
473,471,Team,Arlingwood Swim Club,20,NULL,NULL
474,471,Team,Baymeadows Swim Team,30,NULL,NULL
475,471,Team,Beaches Aquatic Club,40,NULL,NULL
476,471,Team,Deerwood Swim Team,50,NULL,NULL
477,471,Team,Episcopal Amberjacks,60,NULL,NULL
478,471,Team,Epping Forest Swim Team,70,NULL,NULL
479,471,Team,Flying Fish Swim Team,80,NULL,NULL
480,471,Team,Jewish Community Alliance,90,NULL,NULL
481,471,Team,Julington Creek Plantation,100,NULL,NULL
482,471,Team,Oceanway Tsunamis Swim Team,110,NULL,NULL
483,471,Team,Ponte Vedra Swim Team,120,NULL,NULL
484,471,Team,Rolling Hills Swim Team,130,NULL,NULL
485,471,Team,San Jose Country Club,140,NULL,NULL
486,471,Team,Team Fernandina Stingrays,150,NULL,NULL
487,471,Team,Timuquana Yacht Club,160,NULL,NULL
488,471,Team,University Swim Association,170,NULL,NULL
489,471,Team,Wahoos Swim Team,180,NULL,NULL
491,1,Team,Culpeper Country Club,5,1,2014-06-10 00:00:00.000
492,1,Team,Gordonsville Swim Team,13,1,2014-06-10 00:00:00.000
